schema_version,study_id,repair_row_id,repair_attempt_id,variant,variant_order,warm_start,repair_reason,target_task_id,target_factor,truth_model,study_scenario,background_toy_index,mass_GeV,mass_MeV,target_config,target_config_sha256,nominal_kernel_constant_init,warm_start_source_factor,warm_start_source_attempt_path,warm_start_ls_opt,warm_start_const_opt,current_target_lml_at_plan,source_lml_at_plan,repair_base_seed,planned_optimizer_seed,optimizer_restarts,expected_limit_bands,interpolation_used,fit_code_commit,dry_run,execution_authorized,fit_launched
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0000,15,sigpowexpq,2021_10pct_x10,0,0.11,110,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1002.3197979891412,,2302897879,2866927254,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0000,15,sigpowexpq,2021_10pct_x10,0,0.11,110,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1002.3197979891412,,844686259,633446967,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0000,15,sigpowexpq,2021_10pct_x10,0,0.11,110,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1002.3197979891412,,1134083259,2112387331,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110,repair__f15__sigpowexpq__2021_10pct_x10__t0000__m110__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0000,15,sigpowexpq,2021_10pct_x10,0,0.11,110,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct_x10/toy_0000/grid_050_020_250/attempt_001,0.1288420373951844,1.0,1002.3197979891412,1243.8784588565704,1326337476,2509083464,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0001,15,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1442.235927611957,,2263013440,1809755273,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0001,15,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1442.235927611957,,2422307891,2749418599,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0001,15,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1442.235927611957,,1895523494,1775135596,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050,repair__f15__sigpowexpq__2021_10pct_x10__t0001__m050__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0001,15,sigpowexpq,2021_10pct_x10,1,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct_x10/toy_0001/grid_050_020_250/attempt_001,0.2050889489557788,1.0,1442.235927611957,1598.0841010997776,1965841141,745179634,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0008,15,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,972.518760533263,,978320411,2305832669,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0008,15,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,972.518760533263,,3926186412,2960399373,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0008,15,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,972.518760533263,,396550117,1030632834,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230,repair__f15__sigpowexpq__2021_10pct_x10__t0008__m230__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_10pct_x10__t0008,15,sigpowexpq,2021_10pct_x10,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_10pct_x10/toy_0008/grid_050_020_250/attempt_001,0.1367087832386334,1.0,972.518760533263,1202.694315584009,3826498260,4091597334,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct__t0008__m210,repair__f15__sigpowexpq__2021_1pct__t0008__m210__salt_01,salt_01,1,False,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct__t0008,15,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1113.2281173412316,,1241230907,3878449763,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct__t0008__m210,repair__f15__sigpowexpq__2021_1pct__t0008__m210__salt_02,salt_02,2,False,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct__t0008,15,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1113.2281173412316,,2461644616,3810945155,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct__t0008__m210,repair__f15__sigpowexpq__2021_1pct__t0008__m210__salt_03,salt_03,3,False,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct__t0008,15,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1113.2281173412316,,2937967079,3344388693,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct__t0008__m210,repair__f15__sigpowexpq__2021_1pct__t0008__m210__warm,warm,4,True,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct__t0008,15,sigpowexpq,2021_1pct,8,0.21,210,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct/toy_0008/grid_050_020_250/attempt_001,0.2643190141929905,5.861467645103672,1113.2281173412316,1151.6378763060643,2725398484,1265742528,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0004,15,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1423.6854775054132,,3762442335,4218519790,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0004,15,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1423.6854775054132,,64919547,3363368010,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0004,15,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1423.6854775054132,,2188526908,791122843,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050,repair__f15__sigpowexpq__2021_1pct_x100__t0004__m050__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0004,15,sigpowexpq,2021_1pct_x100,4,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct_x100/toy_0004/grid_050_020_250/attempt_001,0.2050889489557788,1.0,1423.6854775054132,1578.4723911952983,629100014,1163499846,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230__salt_01,salt_01,1,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0006,15,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,960.1987065642492,,648081344,3351386605,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230__salt_02,salt_02,2,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0006,15,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,960.1987065642492,,232657606,51229604,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230__salt_03,salt_03,3,False,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0006,15,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,960.1987065642492,,3673398385,4268590868,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0006__m230__warm,warm,4,True,lower_factor_optimizer_miss;unresolved_exact_initialization_state,scan__f15__sigpowexpq__2021_1pct_x100__t0006,15,sigpowexpq,2021_1pct_x100,6,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct_x100/toy_0006/grid_050_020_250/attempt_001,0.1367087832386334,1.0,960.1987065642492,1188.7504914325275,1460301444,3324728178,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230__salt_01,salt_01,1,False,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct_x100__t0008,15,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1671.85922040409,,2807183597,1002401011,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230__salt_02,salt_02,2,False,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct_x100__t0008,15,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1671.85922040409,,49791852,1479096557,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230__salt_03,salt_03,3,False,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct_x100__t0008,15,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,,,,,1671.85922040409,,1206777144,1078538393,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230,repair__f15__sigpowexpq__2021_1pct_x100__t0008__m230__warm,warm,4,True,lower_factor_optimizer_miss,scan__f15__sigpowexpq__2021_1pct_x100__t0008,15,sigpowexpq,2021_1pct_x100,8,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_15.yaml,71a6f45574eae96fb89c188606a27beb855b7a0dd48aa2210d9ceb7324fdce16,1.0,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/sigpowexpq/2021_1pct_x100/toy_0008/grid_050_020_250/attempt_001,0.1091460034486243,8.88385047582782,1671.85922040409,1746.774731839099,1418866860,1803067339,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f20__gengamma__2021_10pct__t0002__m190,repair__f20__gengamma__2021_10pct__t0002__m190__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f20__gengamma__2021_10pct__t0002,20,gengamma,2021_10pct,2,0.19,190,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,1.0,,,,,1475.1603428386215,,3646304348,1087056551,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f20__gengamma__2021_10pct__t0002__m190,repair__f20__gengamma__2021_10pct__t0002__m190__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f20__gengamma__2021_10pct__t0002,20,gengamma,2021_10pct,2,0.19,190,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,1.0,,,,,1475.1603428386215,,50165065,2173726728,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f20__gengamma__2021_10pct__t0002__m190,repair__f20__gengamma__2021_10pct__t0002__m190__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f20__gengamma__2021_10pct__t0002,20,gengamma,2021_10pct,2,0.19,190,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,1.0,,,,,1475.1603428386215,,3280696098,1060236622,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f20__gengamma__2021_10pct__t0002__m190,repair__f20__gengamma__2021_10pct__t0002__m190__warm,warm,4,True,higher_factor_optimizer_miss,scan__f20__gengamma__2021_10pct__t0002,20,gengamma,2021_10pct,2,0.19,190,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,1.0,12.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/gengamma/2021_10pct/toy_0002/grid_050_020_250/attempt_001,0.2840153365482812,183.4605767285909,1475.1603428386215,1560.1283077437283,1903690330,4238202439,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f20__gengamma__2021_10pct__t0003__m250,repair__f20__gengamma__2021_10pct__t0003__m250__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f20__gengamma__2021_10pct__t0003,20,gengamma,2021_10pct,3,0.25,250,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,1.0,,,,,1530.9573346913774,,383462872,4152140741,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f20__gengamma__2021_10pct__t0003__m250,repair__f20__gengamma__2021_10pct__t0003__m250__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f20__gengamma__2021_10pct__t0003,20,gengamma,2021_10pct,3,0.25,250,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_20.yaml,427be3334318ccf269e1819ae9c7cc6c9b79d5a22e23d4af338b178753f11a00,1.0,,,,,1530.9573346913774,,3669360145,3952428664,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
